OTU ID	HSD.1.2	HSD.1.6	HSD.1.9	HSD.2.10	HSD.2.3	HSD.2.4	HSD.3.10	HSD.3.2	HSD.3.9	HSD.5.1	HSD.5.2	HSD.5.7	HSD.R4.10	HSD.R4.4	HSD.R4.5	NSD.1.3	NSD.1.4	NSD.1.9	NSD.2.3	NSD.2.5	NSD.2.6	NSD.3.1	NSD.3.10	NSD.3.3	NSD.4.1	NSD.4.6	NSD.4.8	NSD.5.10	NSD.5.6	NSD.HSD.1.10	NSD.HSD.1.4	NSD.HSD.2.10	NSD.HSD.2.2	NSD.HSD.2.3	NSD.HSD.3.4	NSD.HSD.3.6	NSD.HSD.3.8	NSD.HSD.4.1	NSD.HSD.4.3	NSD.HSD.4.4	NSD.HSD.5.4	NSD.HSD.5.5	NSD.HSD.5.6	NSD.NSD.1.1	NSD.NSD.1.2	NSD.NSD.1.5	NSD.NSD.2.2	NSD.NSD.2.5	NSD.NSD.2.6	NSD.NSD.3.1	NSD.NSD.3.4	NSD.NSD.3.7	NSD.NSD.4.2	NSD.NSD.4.3	NSD.NSD.4.7	NSD.NSD.5.4	NSD.NSD.5.6	NSD.NSD.5.8
f69a15e408c7d51ebe0e17f6bab97094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273019271948608	0	0	0.53838845405601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8301a5d2066393d7a3488755ef5e76fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259101111476475	0	0	0.27995143011333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200772200772201	0	0	0	0
ecb6ad521b95a581a0d35b768baacd53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325578454924769	0	0	1.07740055103729	2.31263383297645	1.1227682679919	1.19400971397733	2.23951499796408	9.45532435740514	0.224773219876375	2.30952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149297423887588	0.00615961859641651	0	0.199188214070956	0.185770949440177	0	0
cfd740489907f6da2438268c9a8e1baf	0	0	0	0	0	0	0	0.015420200462606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f6ec44a33be8ef43f590ec94bdec416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26430317836742	0	0	0.327172153264976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52f878afe367f78b434c1a81e9bffe1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211186923305709	0	0	0	0	0
c7b21fee541398c78ecc4202ef609b8f	0	0	0	0.0198255352894528	0.00959982446035272	0.00430914784207452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27194860813705	0	0	1.7870877256481	0.238145920919589	4.58778196997672	9.40476190476191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332409972299169	0.313298454799854	0	6.99081512872723	1.16602316602317	1.99564040889958	1.02927147662801	1.4387315672713	0.48896132760409
2a505c683cc3f88a1cb17c99a6c7fc1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385325519788071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233012627781118	0	0	0
e52c8eda7559f3f918bde4c3173df984	0	0	0.315634068115868	0.0368188512518409	0	0	0.161544109933914	0.115651503469545	0.106104106853077	0.0985775536139165	0	0.0854376305297133	0	0	0	0	0.00548630617977528	0	0	0	0	0.00100223307073236	0	0	0	0	0	0	0	0	0.0541295119797157	0	0	0.061542983640589	0.0965594092480215	0.0452547194207396	0	0.0286197476258618	0	0	1.20072043225936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b4673bd2141d5ce0ac87fbee9a1c6ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684283727399166	0.468530547752809	0.826092277567005	0.0727019850802883	0	1.66572954737138	0.892416961410686	0.240899357601713	0	0.136602806260119	0.325747636067502	0.287371614070566	0.0280966524845468	0.206349206349206	0.00927988121752042	0.87960456967038	0	0	0	0	0	0	0	0	0.0083816051705191	0	0	0	2.57945647167204	0	0	1.36480168903634	0.482817381425731	0.266465695906118	1.90581717451524	0.605304781603601	1.01580796252927	0.13392770719637	0	0.259320505111245	0	0.0358867284353386	0.04445102978219
a2c1775a823d28b02aedf45ef4da0cd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769126362937158	0.0399127241764675	0.0280966524845468	0.0873015873015873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273663054783648	0	0.0300661455201443	0	0	0
b20b98b5f23ec294affd7d68ac5588f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438904494382022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a303090ffafb4ef14d4d731450af9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00964479594367439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd32b14b6e156905899f42b825b3c12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012408599923353	0.0374732334047109	0	0	0	0	1.20815605683551	0.928571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204918032786885	0	0	0.0488574864702345	0.0552292011849174	0	0
82a590792bb28943e234eec7d37ffafe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.685917527986667	0.138996138996139	0.725345760673482	0.602500376562735	0.548088216103354	0.333382723366425
1f9e2e00ff81324571a116d5409318bf	0	0	0	0	0	0	0	0	0	0	0	0.0949307005885703	0	0	0	0	0	0	0	0	0	0.000811331533450006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00351978205509515	0	0	0	0	0
f90c8785f732c3b27100e28970483e42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67978633680067	1.20707042023633	1.04389721627409	0	1.24966270912035	1.7644663620323	2.7752647544037	0	4.54761904761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80983087966906	0	0.961252479246485	0	0	0	0	0
54f0d22e60ac26b58c06de3fb6d137c4	0.0607797169401754	0	0	0	0	0.00478794204674947	0	0	0	0	0	0	0	0	0	0	0.00438904494382023	0	0	0	6.01630587573798	5.74857026679922	4.75374732334047	0.635008282716731	6.13869400971398	9.67741935483871	12.8173061572029	0	20.0238095238095	0	0	0	0	0	0	0.187483837600207	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	8.68414648984061	0	4.43052566185102	0.131274131274131	0.274353577871317	0	0.153334203314629	0
50c96222edf396a5bfed0166626df5b2	0	0	0	0	0	0	0	0	0	0	0.081836502904431	0	0	0	0	0	0	0	1.13794411430016	0	0	6.71047538778068	0.610278372591006	0.312902632063317	19.0603076092822	0.3709903632991	0.74370709382151	0	1.6984126984127	0	0.0235036038859292	0	0	0	0	0	0.0326000680349246	0.0416287238194354	0	0	0	0	0	0	0	0	0	8.53824421889714	0	24.3601108033241	7.82333617228373	39.0544496487119	0.139207380279013	0	4.0213469633193	0	0.518726347383531	0.940880130389687
9dc26766f29ec7a0db35c3522e70ff92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154664686958674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27f59ca88c2c09b46d8722fb15aa1e5d	0.00868281670573934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623380621328339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fbcdeba198c387f12307f4773e228d4	0	0	0	0.0113288773082588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1b2e90c23e8c2c49d7895f14e441f96	0	0	0	0	0	0	0	0	0	0	0	0.0949307005885703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215489597496216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f0592ca656a2f2244123d58add04c06	0	0	0	0	0	0	0	0	0	0	0	0	0.0569198243616848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccdc6833642a549116d8c23c84b31312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520766527282522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eadc90061f63ddc6684583bf3e7fc5dd	0	0.0055287309719509	0.117090057526854	0.0849665798119406	0	0.0282488580758219	0.127626840099304	0.132999228989977	0.174759705405068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023610361575823	0	0	0	0	0.0927988121752042	0	0	0.136172319881159	0.102418547401876	0.0862227623050218	0	0	0	0	0.0186257892678202	0.215129077446468	0	0.153921141068726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f74c0476eefbae2e6c797916373ce43b	0	0	0	0	0	0.13549875992301	0.125878527221231	0	0	0.00673019442344008	0.0776299536897173	0	0	0	0	0	0	0	0	0	0	0.000190901537282354	0	0	0	0	0	0	0	0	0.129625936583003	0	0	0	0.0121014403235118	0.12929919834497	0.0850436557432815	0.091062833355015	0	0	0.115069041424855	0.122867275418168	0	0	0	0	0	0	0.0188410088014427	0	0	0	0	0	0	0	0	0
05318c1e69e65d4cd8dbd13bbe2cd19b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055987073364327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eddee4e11bb5d60e2a7b9699522f77c5	0	0	0	0	0	0	0	0	0	0	0.352967720470981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10184895017236	0	0	0.101040719409922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1836f7932573c8d1c52b32c79bd41c00	0	0	0	0.0368188512518409	0.053484736279108	0.336113531681813	0.0685338648204483	0.0192752505782575	0.056172762451629	0.391538957928367	0.00420654921471374	0	0	0	0.759013282732448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071829865832072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf5de155e9fff6cdfe5f03c5f9219cd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356880795143753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e6b04c5353982aa81160d2ed3571531	0	0	0	0	0	0	0	0.0134926754047803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9550815493834256c6dce160b2a2e213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0477194381926441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43f315370d1f2dcd78ea125c58fc4c6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169313255175598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcc0c3c706136e2623dc30279edb5dde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212609139358204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07bf99a38419036f49d76919fb9e9af7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945567340404243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b201f6d92c42ca265748d0e19ab95780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215325814873631	0	0	0	0	0	0	0	0	0
6012605abede608110aa60e12695d5a3	0.0694625336459147	0	0	0.0651410445224878	0.0150854384376971	0.134780568615997	0.140564355397042	0	0	0.00593840684421183	0.0240920545933605	0.575912916903993	0.170759473085054	0.0574423781144539	0	0.0166898470097357	0.00329178370786517	0	0	0	0	0	0	0	0	0.0135728181694793	0	0	0	0	0	0	0	0.0964479594367439	0.0882396690256071	0	0.0304739766413426	0	0	0.0251448155115573	0	0.326715255089218	0	0	0	0	0.0301613632936209	0	0	0	0	0	0	0	0	0	0	0
0907a4bade77a51c04428698ae14cdff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478620505636715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ef5aa4a239d5ac3b08bfcd3d60cb60c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00642986396244959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455d25118e49a8c82e25af39574b3da7	0	0	0	0	0	0	0	0	0	0.0494867237017653	0	0.107588127333713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433061123484286	0	0	0	0	0	0	0	0.0260179523871471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b3a8ffeed018d279c38505129abd5fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256535235114543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30fa507a17470b5912ae0321292d6849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0462949773510726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5395c876efbfada63433d5be9c4e06b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189836073984762	0	0	0	0	0.00298958130913766	0	0	0	0	0	0	0	0	0	0
593cfade40f415851156271b6aa8f175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702702702702703	0	1.09454235075564	0.31971812606029	0.125944584382872
463c9603b8beafa36954d481ed31aef1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88038942976356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1785e53ddef63ba179a324faca18255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86369958275382	0	2.20903194223473	1.45720065747882	0	14.8720832161934	0.450479902602036	0.267665952890792	0.0368120743603902	0.338977334052887	0	0.0332606034803895	0	0	0	0	0	0	0	0	0	0	0	0.459770114942529	0	0	0	0	0.552740672501152	0.485773768216516	0	9.9758709093651	8.0942913944902	8.78260167415821	0.188365650969529	0.279839396520258	0.213700234192037	0	0	0	0	0	0
9eeb6bb8a369edb95ab5582e251723cf	0	0	0	0	0	0	0	0	0	0	0.0248568817233085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d722cecefe92a972a667eb6d2b0019e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244842257365337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105437565898479	0.156596633172387	0.155578604237665
d9c493d39d6e96e5f47b42466bdc390e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983242026285337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de2f1e2bf6a3680c5b8a09963fa3bba2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151003115990342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11502c8b740d24caef5b1b9f97c52ced	0	0	0	0	0	0.198460197837765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14269889911856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141759222268957	0	0	0	0	0
fd6185ab6c7e530e4247a003000edae4	99.8089780324737	99.8083373263057	99.3585501196355	99.5808315395944	99.5378370224087	97.8992904269887	99.2786461065072	99.446800308404	99.4320309574335	99.1706025107584	99.2386145921368	98.360863236504	99.6422182468694	99.8528039060817	99.2409867172676	95.5549374130737	99.4414940308989	96.940398971974	0.916677203186243	99.421072944809	75.5763283666011	82.805450811594	84.1755888650964	30.563224737714	71.127900701565	83.0158801972583	73.4048214570805	24.2915629766396	60.7777777777778	99.6906706260826	98.6695535739723	99.4850018070112	99.5914830403565	99.307871072042	98.983479012825	99.5733126454616	99.4252466266017	99.7216079094575	97.0114942528736	99.8677568961985	95.0937229004069	98.1541984306498	97.1037171955568	96.8678028558268	99.5142262317835	100	88.6065450158347	82.8099074724585	90.8109708502678	72.9861495844875	80.2804477430344	57.9683840749414	86.2705621267931	26.8185328185328	89.5708057726999	19.9176582818698	29.0812997520553	30.2489257667803
9c6e1a0caee7bc0e5cb23ad9290284d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135206013780227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52d29aabc10f4ba2c6f456246a0ae92a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190901537282354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fdd7ebb996306bfb1a7e6b09d41fbff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0618998234638034	0.0802997858672377	0	0.116365353480842	0	0.158320472566654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0538124635644778	0	0	0.0790850468426816	0.0966042154566745	0.118352671602574	0	0	0	0	0
3411f0860e8e37277e8ff7d546337c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136971853000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198867686112876	0	0	0	0	0
faf828f57fbdb5a57778af0b8398e9ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000439972756886894	0	0	0	0	0
a477efe450e4e3a7de33727e7c13b98c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263983654132136	0	0	0	0	0
9e6943f9ce2f0efe582638f589024c46	0	0	0	0	0	0.342098459240249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95a8c4a4d8d0fc4062eb7bf170fc6921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663058084392419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cf5780a014927c2b5aefa472f581ec9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190901537282354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dda2a6f55a6045044a7e91f8d076a99e	0	0	0.0101817441327699	0	0	0	0	0	0.012482836100362	0	0.0409182514522155	0	0	0	0	0	0	0	0	0	0	0.00109768383937354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016718964761702	0	0	0	0	0
